Picture_name;Cell_name;Building_label;Vegetation_label;Road_label
D:\urban\sg500\27\01.bmp;84;0;2;0
D:\urban\sg500\27\01.bmp;85;0;2;0
D:\urban\sg500\27\01.bmp;86;0;2;0
D:\urban\sg500\27\01.bmp;87;0;2;0
D:\urban\sg500\27\01.bmp;88;0;2;0
D:\urban\sg500\27\01.bmp;89;0;2;0
D:\urban\sg500\27\01.bmp;90;0;2;1
D:\urban\sg500\27\01.bmp;91;0;2;0
D:\urban\sg500\27\01.bmp;92;0;2;0
D:\urban\sg500\27\01.bmp;93;0;2;0
D:\urban\sg500\27\01.bmp;94;0;2;0
D:\urban\sg500\27\01.bmp;95;0;2;0
D:\urban\sg500\27\01.bmp;96;0;2;0
D:\urban\sg500\27\01.bmp;97;0;2;0
D:\urban\sg500\27\01.bmp;98;0;2;0
D:\urban\sg500\27\01.bmp;99;0;2;0
D:\urban\sg500\28\01.bmp;0;1;2;1
D:\urban\sg500\28\01.bmp;1;0;2;0
D:\urban\sg500\28\01.bmp;2;1;2;1
D:\urban\sg500\28\01.bmp;3;1;1;1
D:\urban\sg500\28\01.bmp;4;1;2;1
D:\urban\sg500\28\01.bmp;5;2;1;1
D:\urban\sg500\28\01.bmp;6;1;1;1
D:\urban\sg500\28\01.bmp;7;1;1;1
D:\urban\sg500\28\01.bmp;8;1;1;1
D:\urban\sg500\28\01.bmp;9;1;2;1
D:\urban\sg500\28\01.bmp;10;1;2;1
D:\urban\sg500\28\01.bmp;11;1;1;1
D:\urban\sg500\28\01.bmp;12;1;2;0
D:\urban\sg500\28\01.bmp;13;2;1;1
D:\urban\sg500\28\01.bmp;14;1;1;1
D:\urban\sg500\28\01.bmp;15;1;1;1
D:\urban\sg500\28\01.bmp;16;1;2;1
D:\urban\sg500\28\01.bmp;17;1;1;1
D:\urban\sg500\28\01.bmp;18;2;1;1
D:\urban\sg500\28\01.bmp;19;1;1;1
D:\urban\sg500\28\01.bmp;20;1;2;1
D:\urban\sg500\28\01.bmp;21;2;1;1
D:\urban\sg500\28\01.bmp;22;1;2;1
D:\urban\sg500\28\01.bmp;23;1;2;1
D:\urban\sg500\28\01.bmp;24;1;1;1
D:\urban\sg500\28\01.bmp;25;1;1;1
D:\urban\sg500\28\01.bmp;26;1;2;0
D:\urban\sg500\28\01.bmp;27;2;1;1
D:\urban\sg500\28\01.bmp;28;1;2;1
D:\urban\sg500\28\01.bmp;29;1;1;1
D:\urban\sg500\28\01.bmp;30;1;2;0
D:\urban\sg500\28\01.bmp;31;1;2;0
D:\urban\sg500\28\01.bmp;32;1;1;1
D:\urban\sg500\28\01.bmp;33;1;2;1
D:\urban\sg500\28\01.bmp;34;1;1;1
D:\urban\sg500\28\01.bmp;35;1;1;1
D:\urban\sg500\28\01.bmp;36;1;1;1
D:\urban\sg500\28\01.bmp;37;2;1;1
D:\urban\sg500\28\01.bmp;38;2;1;1
D:\urban\sg500\28\01.bmp;39;1;1;1
D:\urban\sg500\28\01.bmp;40;1;2;0
D:\urban\sg500\28\01.bmp;41;1;2;0
D:\urban\sg500\28\01.bmp;42;1;1;1
D:\urban\sg500\28\01.bmp;43;1;1;1
D:\urban\sg500\28\01.bmp;44;1;1;0
D:\urban\sg500\28\01.bmp;45;1;1;1
D:\urban\sg500\28\01.bmp;46;2;1;1
D:\urban\sg500\28\01.bmp;47;2;1;1
D:\urban\sg500\28\01.bmp;48;1;2;1
D:\urban\sg500\28\01.bmp;49;1;1;1
D:\urban\sg500\28\01.bmp;50;1;1;1
D:\urban\sg500\28\01.bmp;51;1;1;1
D:\urban\sg500\28\01.bmp;52;1;1;1
D:\urban\sg500\28\01.bmp;53;1;1;1
D:\urban\sg500\28\01.bmp;54;1;2;0
D:\urban\sg500\28\01.bmp;55;2;1;1
D:\urban\sg500\28\01.bmp;56;1;1;1
D:\urban\sg500\28\01.bmp;57;2;1;0
D:\urban\sg500\28\01.bmp;58;1;2;1
D:\urban\sg500\28\01.bmp;59;2;1;1
D:\urban\sg500\28\01.bmp;60;2;1;1
D:\urban\sg500\28\01.bmp;61;1;2;0
D:\urban\sg500\28\01.bmp;62;1;1;0
D:\urban\sg500\28\01.bmp;63;1;1;1
D:\urban\sg500\28\01.bmp;64;1;2;0
D:\urban\sg500\28\01.bmp;65;1;1;1
D:\urban\sg500\28\01.bmp;66;1;1;1
D:\urban\sg500\28\01.bmp;67;1;1;1
D:\urban\sg500\28\01.bmp;68;2;1;1
D:\urban\sg500\28\01.bmp;69;1;1;1
D:\urban\sg500\28\01.bmp;70;1;1;1
D:\urban\sg500\28\01.bmp;71;2;1;0
D:\urban\sg500\28\01.bmp;72;1;1;1
D:\urban\sg500\28\01.bmp;73;1;2;1
D:\urban\sg500\28\01.bmp;74;1;2;1
D:\urban\sg500\28\01.bmp;75;1;2;1
D:\urban\sg500\28\01.bmp;76;1;1;1
D:\urban\sg500\28\01.bmp;77;1;1;0
D:\urban\sg500\28\01.bmp;78;2;1;1
D:\urban\sg500\28\01.bmp;79;1;1;1
D:\urban\sg500\28\01.bmp;80;2;1;1
D:\urban\sg500\28\01.bmp;81;1;2;1
D:\urban\sg500\28\01.bmp;82;1;2;0
D:\urban\sg500\28\01.bmp;83;1;2;0
D:\urban\sg500\28\01.bmp;84;1;1;1
D:\urban\sg500\28\01.bmp;85;1;1;1
D:\urban\sg500\28\01.bmp;86;2;1;1
D:\urban\sg500\28\01.bmp;87;2;1;1
D:\urban\sg500\28\01.bmp;88;2;1;1
D:\urban\sg500\28\01.bmp;89;1;2;0
D:\urban\sg500\28\01.bmp;90;1;1;1
D:\urban\sg500\28\01.bmp;91;1;2;0
D:\urban\sg500\28\01.bmp;92;1;1;1
D:\urban\sg500\28\01.bmp;93;1;2;1
D:\urban\sg500\28\01.bmp;94;2;1;1
D:\urban\sg500\28\01.bmp;95;1;1;1
D:\urban\sg500\28\01.bmp;96;1;2;1
D:\urban\sg500\28\01.bmp;97;1;2;1
D:\urban\sg500\28\01.bmp;98;1;2;0
D:\urban\sg500\28\01.bmp;99;0;2;0
D:\urban\sg500\29\01.bmp;0;0;2;0
D:\urban\sg500\29\01.bmp;1;0;2;0
D:\urban\sg500\29\01.bmp;2;0;2;0
D:\urban\sg500\29\01.bmp;3;0;2;0
D:\urban\sg500\29\01.bmp;4;0;2;0
D:\urban\sg500\29\01.bmp;5;0;2;0
D:\urban\sg500\29\01.bmp;6;0;2;0
D:\urban\sg500\29\01.bmp;7;0;2;0
D:\urban\sg500\29\01.bmp;8;0;2;0
D:\urban\sg500\29\01.bmp;9;0;2;0
D:\urban\sg500\29\01.bmp;10;0;2;0
D:\urban\sg500\29\01.bmp;11;0;2;0
D:\urban\sg500\29\01.bmp;12;0;2;0
D:\urban\sg500\29\01.bmp;13;0;2;0
D:\urban\sg500\29\01.bmp;14;0;2;0
D:\urban\sg500\29\01.bmp;15;0;2;0
D:\urban\sg500\29\01.bmp;16;0;2;0
D:\urban\sg500\29\01.bmp;17;0;2;0
D:\urban\sg500\29\01.bmp;18;0;2;0
D:\urban\sg500\29\01.bmp;19;0;2;0
D:\urban\sg500\29\01.bmp;20;0;2;0
D:\urban\sg500\29\01.bmp;21;0;2;0
D:\urban\sg500\29\01.bmp;22;0;2;0
D:\urban\sg500\29\01.bmp;23;0;2;0
D:\urban\sg500\29\01.bmp;24;0;2;0
D:\urban\sg500\29\01.bmp;25;0;2;0
D:\urban\sg500\29\01.bmp;26;0;2;0
D:\urban\sg500\29\01.bmp;27;0;2;0
D:\urban\sg500\29\01.bmp;28;0;2;0
D:\urban\sg500\29\01.bmp;29;0;2;0
D:\urban\sg500\29\01.bmp;30;0;2;0
D:\urban\sg500\29\01.bmp;31;0;2;0
D:\urban\sg500\29\01.bmp;32;0;2;0
D:\urban\sg500\29\01.bmp;33;0;2;0
D:\urban\sg500\29\01.bmp;34;0;2;0
D:\urban\sg500\29\01.bmp;35;1;2;0
D:\urban\sg500\29\01.bmp;36;1;1;1
D:\urban\sg500\29\01.bmp;37;0;2;0
D:\urban\sg500\29\01.bmp;38;0;2;0
D:\urban\sg500\29\01.bmp;39;0;2;0
D:\urban\sg500\29\01.bmp;40;0;2;0
D:\urban\sg500\29\01.bmp;41;0;2;0
D:\urban\sg500\29\01.bmp;42;0;2;0
D:\urban\sg500\29\01.bmp;43;0;2;0
D:\urban\sg500\29\01.bmp;44;1;1;1
D:\urban\sg500\29\01.bmp;45;1;2;0
D:\urban\sg500\29\01.bmp;46;1;1;1
D:\urban\sg500\29\01.bmp;47;0;2;0
D:\urban\sg500\29\01.bmp;48;0;2;0
D:\urban\sg500\29\01.bmp;49;0;2;0
D:\urban\sg500\29\01.bmp;50;0;2;0
D:\urban\sg500\29\01.bmp;51;0;2;0
D:\urban\sg500\29\01.bmp;52;0;2;0
D:\urban\sg500\29\01.bmp;53;0;2;0
D:\urban\sg500\29\01.bmp;54;1;2;1
D:\urban\sg500\29\01.bmp;55;1;2;1
D:\urban\sg500\29\01.bmp;56;1;2;1
D:\urban\sg500\29\01.bmp;57;1;2;0
D:\urban\sg500\29\01.bmp;58;0;2;0
D:\urban\sg500\29\01.bmp;59;0;2;0
D:\urban\sg500\29\01.bmp;60;0;2;0
D:\urban\sg500\29\01.bmp;61;0;2;0
D:\urban\sg500\29\01.bmp;62;0;2;0
D:\urban\sg500\29\01.bmp;63;0;2;0
D:\urban\sg500\29\01.bmp;64;1;2;0
D:\urban\sg500\29\01.bmp;65;1;2;1
D:\urban\sg500\29\01.bmp;66;1;2;0
D:\urban\sg500\29\01.bmp;67;0;2;1
D:\urban\sg500\29\01.bmp;68;0;2;0
D:\urban\sg500\29\01.bmp;69;0;2;0
D:\urban\sg500\29\01.bmp;70;0;2;0
D:\urban\sg500\29\01.bmp;71;0;2;0
D:\urban\sg500\29\01.bmp;72;0;2;0
D:\urban\sg500\29\01.bmp;73;0;2;0
D:\urban\sg500\29\01.bmp;74;1;2;0
D:\urban\sg500\29\01.bmp;75;1;1;1
D:\urban\sg500\29\01.bmp;76;1;2;0
D:\urban\sg500\29\01.bmp;77;1;1;1
D:\urban\sg500\29\01.bmp;78;0;2;0
D:\urban\sg500\29\01.bmp;79;0;2;0
D:\urban\sg500\29\01.bmp;80;0;2;0
D:\urban\sg500\29\01.bmp;81;0;2;0
D:\urban\sg500\29\01.bmp;82;0;2;0
D:\urban\sg500\29\01.bmp;83;0;2;0
D:\urban\sg500\29\01.bmp;84;0;2;0
D:\urban\sg500\29\01.bmp;85;1;2;0
D:\urban\sg500\29\01.bmp;86;1;1;1
D:\urban\sg500\29\01.bmp;87;1;2;1
D:\urban\sg500\29\01.bmp;88;0;2;0
D:\urban\sg500\29\01.bmp;89;0;1;0
D:\urban\sg500\29\01.bmp;90;0;2;0
D:\urban\sg500\29\01.bmp;91;0;2;0
D:\urban\sg500\29\01.bmp;92;0;2;0
D:\urban\sg500\29\01.bmp;93;0;2;0
D:\urban\sg500\29\01.bmp;94;0;2;0
D:\urban\sg500\29\01.bmp;95;0;2;0
D:\urban\sg500\29\01.bmp;96;0;2;1
D:\urban\sg500\29\01.bmp;97;0;2;0
D:\urban\sg500\29\01.bmp;98;0;2;0
D:\urban\sg500\29\01.bmp;99;0;1;0
D:\urban\sg500\30\01.bmp;0;0;2;0
D:\urban\sg500\30\01.bmp;1;0;2;0
D:\urban\sg500\30\01.bmp;2;0;2;0
D:\urban\sg500\30\01.bmp;3;0;2;0
D:\urban\sg500\30\01.bmp;4;0;2;0
D:\urban\sg500\30\01.bmp;5;0;2;0
D:\urban\sg500\30\01.bmp;6;0;2;0
D:\urban\sg500\30\01.bmp;7;0;2;0
D:\urban\sg500\30\01.bmp;8;0;2;0
D:\urban\sg500\30\01.bmp;9;0;2;0
D:\urban\sg500\30\01.bmp;10;0;2;0
D:\urban\sg500\30\01.bmp;11;0;2;0
D:\urban\sg500\30\01.bmp;12;0;2;0
D:\urban\sg500\30\01.bmp;13;0;2;0
D:\urban\sg500\30\01.bmp;14;0;2;0
D:\urban\sg500\30\01.bmp;15;0;2;0
D:\urban\sg500\30\01.bmp;16;0;2;0
D:\urban\sg500\30\01.bmp;17;0;2;0
D:\urban\sg500\30\01.bmp;18;0;2;0
D:\urban\sg500\30\01.bmp;19;0;2;0
D:\urban\sg500\30\01.bmp;20;0;2;0
D:\urban\sg500\30\01.bmp;21;0;2;0
D:\urban\sg500\30\01.bmp;22;0;2;0
D:\urban\sg500\30\01.bmp;23;0;2;0
D:\urban\sg500\30\01.bmp;24;0;2;0
D:\urban\sg500\30\01.bmp;25;0;2;0
D:\urban\sg500\30\01.bmp;26;1;2;0
D:\urban\sg500\30\01.bmp;27;0;2;0
D:\urban\sg500\30\01.bmp;28;0;2;0
D:\urban\sg500\30\01.bmp;29;0;2;0
D:\urban\sg500\30\01.bmp;30;0;2;0
D:\urban\sg500\30\01.bmp;31;0;2;0
D:\urban\sg500\30\01.bmp;32;1;2;1
D:\urban\sg500\30\01.bmp;33;0;2;0
D:\urban\sg500\30\01.bmp;34;0;2;0
D:\urban\sg500\30\01.bmp;35;0;2;0
D:\urban\sg500\30\01.bmp;36;1;2;0
D:\urban\sg500\30\01.bmp;37;0;2;0
D:\urban\sg500\30\01.bmp;38;0;2;0
D:\urban\sg500\30\01.bmp;39;0;2;0
D:\urban\sg500\30\01.bmp;40;0;2;0
D:\urban\sg500\30\01.bmp;41;1;2;1
D:\urban\sg500\30\01.bmp;42;1;2;1
D:\urban\sg500\30\01.bmp;43;0;2;0
D:\urban\sg500\30\01.bmp;44;1;2;0
D:\urban\sg500\30\01.bmp;45;1;2;1
D:\urban\sg500\30\01.bmp;46;0;2;0
D:\urban\sg500\30\01.bmp;47;0;2;0
D:\urban\sg500\30\01.bmp;48;0;2;0
D:\urban\sg500\30\01.bmp;49;0;2;0
D:\urban\sg500\30\01.bmp;50;0;2;1
D:\urban\sg500\30\01.bmp;51;2;1;1
D:\urban\sg500\30\01.bmp;52;0;2;0
D:\urban\sg500\30\01.bmp;53;0;2;0
D:\urban\sg500\30\01.bmp;54;1;1;1
D:\urban\sg500\30\01.bmp;55;1;2;1
D:\urban\sg500\30\01.bmp;56;1;2;1
D:\urban\sg500\30\01.bmp;57;0;2;1
D:\urban\sg500\30\01.bmp;58;0;2;0
D:\urban\sg500\30\01.bmp;59;0;2;0
D:\urban\sg500\30\01.bmp;60;1;1;1
D:\urban\sg500\30\01.bmp;61;0;2;0
D:\urban\sg500\30\01.bmp;62;0;2;0
D:\urban\sg500\30\01.bmp;63;1;2;1
D:\urban\sg500\30\01.bmp;64;2;1;1
D:\urban\sg500\30\01.bmp;65;1;2;0
D:\urban\sg500\30\01.bmp;66;2;1;1
D:\urban\sg500\30\01.bmp;67;1;1;1
D:\urban\sg500\30\01.bmp;68;0;2;0
D:\urban\sg500\30\01.bmp;69;0;2;0
D:\urban\sg500\30\01.bmp;70;1;2;0
D:\urban\sg500\30\01.bmp;71;0;2;0
D:\urban\sg500\30\01.bmp;72;1;2;1
D:\urban\sg500\30\01.bmp;73;2;1;1
D:\urban\sg500\30\01.bmp;74;2;2;1
D:\urban\sg500\30\01.bmp;75;1;2;1
D:\urban\sg500\30\01.bmp;76;2;1;1
D:\urban\sg500\30\01.bmp;77;1;1;0
D:\urban\sg500\30\01.bmp;78;0;2;0
D:\urban\sg500\30\01.bmp;79;0;2;0
D:\urban\sg500\30\01.bmp;80;0;2;0
D:\urban\sg500\30\01.bmp;81;1;2;0
D:\urban\sg500\30\01.bmp;82;2;1;1
D:\urban\sg500\30\01.bmp;83;1;1;1
D:\urban\sg500\30\01.bmp;84;0;2;0
D:\urban\sg500\30\01.bmp;85;1;1;1
D:\urban\sg500\30\01.bmp;86;1;1;1
D:\urban\sg500\30\01.bmp;87;1;2;0
D:\urban\sg500\30\01.bmp;88;0;2;0
D:\urban\sg500\30\01.bmp;89;0;2;0
D:\urban\sg500\30\01.bmp;90;0;2;0
D:\urban\sg500\30\01.bmp;91;1;2;0
D:\urban\sg500\30\01.bmp;92;2;1;1
D:\urban\sg500\30\01.bmp;93;1;2;0
D:\urban\sg500\30\01.bmp;94;1;2;1
D:\urban\sg500\30\01.bmp;95;2;1;1
D:\urban\sg500\30\01.bmp;96;1;2;1
D:\urban\sg500\30\01.bmp;97;0;2;0
D:\urban\sg500\30\01.bmp;98;0;2;0
D:\urban\sg500\30\01.bmp;99;0;2;0
